trmg2_node_id,gmns_node_id,taz
11305,9435,
11307,9436,
11308,9437,
11309,9438,
11311,9439,
11312,9440,
11313,9441,
11316,9442,
11317,9443,
11318,9444,
11319,9445,
11320,9446,
11321,9447,
11322,9448,
11323,9449,
11324,9450,
11325,9451,
11326,9452,
11327,9453,
11329,9454,
11330,9455,
11331,9456,
11332,9457,
11333,9458,
11334,9459,
11335,9460,
11336,9461,
11339,9462,
11340,9463,
11341,9464,
11342,9465,
11343,9466,
11345,9467,
11346,9468,
11347,9469,
11348,9470,
11349,9471,
11350,9472,
11351,9473,
11353,9474,
11354,9475,
11355,9476,
11356,9477,
11357,9478,
11358,9479,
11360,9480,
11361,9481,
11362,9482,
11363,9483,
11365,9484,
11366,9485,
11371,9486,
11374,9487,
11375,9488,
11377,9489,
11378,9490,
11379,9491,
11380,9492,
11387,9493,
11390,9494,
11394,9495,
11395,9496,
11396,9497,
11397,9498,
11398,9499,
11399,9500,
11400,9501,
11401,9502,
11406,9503,
11407,9504,
11409,9505,
11416,9506,
11417,9507,
11420,9508,
11421,9509,
11423,9510,
11424,9511,
11426,9512,
11427,9513,
11430,9514,
11431,9515,
11432,9516,
11433,9517,
11434,9518,
11435,9519,
11436,9520,
11437,9521,
11438,9522,
11439,9523,
11440,9524,
11441,9525,
11442,9526,
11443,9527,
11444,9528,
11445,9529,
11446,9530,
11447,9531,
11449,9532,
11450,9533,
11451,9534,
11454,9535,
11456,9536,
11457,9537,
11462,9538,
11465,9539,
11466,9540,
11467,9541,
11468,9542,
11470,9543,
11472,9544,
11477,9545,
11478,9546,
11479,9547,
11480,9548,
11483,9549,
11486,9550,
11487,9551,
11488,9552,
11489,9553,
11490,9554,
11491,9555,
11494,9556,
11495,9557,
11496,9558,
11497,9559,
11498,9560,
11499,9561,
11501,9562,
11503,9563,
11504,9564,
11505,9565,
11514,9566,
11515,9567,
11518,9568,
11522,9569,
11523,9570,
11524,9571,
11526,9572,
11527,9573,
11528,9574,
11529,9575,
11530,9576,
11532,9577,
11533,9578,
11535,9579,
11536,9580,
11537,9581,
11538,9582,
11539,9583,
11541,9584,
11544,9585,
11545,9586,
11546,9587,
11548,9588,
11549,9589,
11551,9590,
11553,9591,
11557,9592,
11559,9593,
11560,9594,
11561,9595,
11563,9596,
11565,9597,
11567,9598,
11568,9599,
11569,9600,
11575,9601,
11576,9602,
11577,9603,
11578,9604,
11579,9605,
11581,9606,
11582,9607,
11583,9608,
11584,9609,
11585,9610,
11586,9611,
11587,9612,
11590,9613,
11591,9614,
11592,9615,
11593,9616,
11594,9617,
11595,9618,
11596,9619,
11597,9620,
11599,9621,
11600,9622,
11601,9623,
11602,9624,
11603,9625,
11604,9626,
11605,9627,
11609,9628,
11611,9629,
11615,9630,
11616,9631,
11617,9632,
11621,9633,
11624,9634,
11625,9635,
11626,9636,
11627,9637,
11628,9638,
11629,9639,
11630,9640,
11631,9641,
11632,9642,
11633,9643,
11639,9644,
11640,9645,
11641,9646,
11642,9647,
11643,9648,
11644,9649,
11645,9650,
11648,9651,
11650,9652,
11653,9653,
11654,9654,
11655,9655,
11656,9656,
11657,9657,
11663,9658,
11665,9659,
11666,9660,
11668,9661,
11672,9662,
11676,9663,
11677,9664,
11680,9665,
11681,9666,
11682,9667,
11685,9668,
11686,9669,
11687,9670,
11689,9671,
11691,9672,
11692,9673,
11693,9674,
11694,9675,
11696,9676,
11697,9677,
11698,9678,
11699,9679,
11700,9680,
11701,9681,
11702,9682,
11703,9683,
11704,9684,
11705,9685,
11706,9686,
11707,9687,
11708,9688,
11709,9689,
11710,9690,
11711,9691,
11712,9692,
11713,9693,
11714,9694,
11715,9695,
11716,9696,
11717,9697,
11718,9698,
11720,9699,
11721,9700,
11722,9701,
11723,9702,
11724,9703,
11725,9704,
11726,9705,
11727,9706,
11728,9707,
11732,9708,
11733,9709,
11734,9710,
11736,9711,
11737,9712,
11738,9713,
11739,9714,
11740,9715,
11741,9716,
11742,9717,
11747,9718,
11748,9719,
11755,9720,
11756,9721,
11763,9722,
11764,9723,
11765,9724,
11766,9725,
11771,9726,
11772,9727,
11773,9728,
11774,9729,
11781,9730,
11783,9731,
11790,9732,
11791,9733,
11795,9734,
11798,9735,
11803,9736,
11812,9737,
11814,9738,
11816,9739,
11818,9740,
11821,9741,
11822,9742,
11823,9743,
11825,9744,
11826,9745,
11827,9746,
11829,9747,
11830,9748,
11831,9749,
11832,9750,
11849,9751,
11850,9752,
11851,9753,
11852,9754,
11854,9755,
11855,9756,
11856,9757,
11857,9758,
11858,9759,
11859,9760,
11865,9761,
11866,9762,
11870,9763,
11877,9764,
11878,9765,
11879,9766,
11880,9767,
11881,9768,
11882,9769,
11883,9770,
11884,9771,
11891,9772,
11895,9773,
11901,9774,
11904,9775,
11905,9776,
11906,9777,
11907,9778,
11908,9779,
11909,9780,
11910,9781,
11911,9782,
11919,9783,
11920,9784,
11921,9785,
11922,9786,
11924,9787,
11925,9788,
11926,9789,
11930,9790,
11931,9791,
11932,9792,
11933,9793,
11937,9794,
11938,9795,
11939,9796,
11946,9797,
11947,9798,
11956,9799,
11968,9800,
11969,9801,
11970,9802,
11971,9803,
11975,9804,
11976,9805,
11977,9806,
11981,9807,
11988,9808,
11989,9809,
12000,9810,
12001,9811,
12002,9812,
12003,9813,
12004,9814,
12005,9815,
12006,9816,
12007,9817,
12008,9818,
12009,9819,
12010,9820,
12011,9821,
12012,9822,
12013,9823,
12014,9824,
12015,9825,
12016,9826,
12017,9827,
12018,9828,
12019,9829,
12023,9830,
12024,9831,
12025,9832,
12031,9833,
12032,9834,
12033,9835,
12034,9836,
12035,9837,
12036,9838,
12038,9839,
12041,9840,
12042,9841,
12043,9842,
12044,9843,
12045,9844,
12046,9845,
12048,9846,
12051,9847,
12054,9848,
12055,9849,
12056,9850,
12057,9851,
12058,9852,
12059,9853,
12060,9854,
12069,9855,
12077,9856,
12078,9857,
12080,9858,
12081,9859,
12085,9860,
12086,9861,
12088,9862,
12089,9863,
12092,9864,
12094,9865,
12095,9866,
12096,9867,
12097,9868,
12098,9869,
12102,9870,
12103,9871,
12104,9872,
12105,9873,
12106,9874,
12107,9875,
12108,9876,
12109,9877,
12110,9878,
12111,9879,
12112,9880,
12113,9881,
12114,9882,
12115,9883,
12116,9884,
12117,9885,
12118,9886,
12122,9887,
12125,9888,
12126,9889,
12127,9890,
12128,9891,
12131,9892,
12132,9893,
12133,9894,
12134,9895,
12135,9896,
12136,9897,
12140,9898,
12141,9899,
12142,9900,
12143,9901,
12144,9902,
12147,9903,
12148,9904,
12149,9905,
12150,9906,
12151,9907,
12152,9908,
12153,9909,
12154,9910,
12155,9911,
12156,9912,
12157,9913,
12158,9914,
12159,9915,
12160,9916,
12161,9917,
12162,9918,
12164,9919,
12165,9920,
12166,9921,
12167,9922,
12168,9923,
12170,9924,
12171,9925,
12172,9926,
12173,9927,
12174,9928,
12177,9929,
12178,9930,
12179,9931,
12182,9932,
12183,9933,
12184,9934,
12186,9935,
12187,9936,
12191,9937,
12197,9938,
12198,9939,
12199,9940,
12200,9941,
12205,9942,
12206,9943,
12213,9944,
12226,9945,
12227,9946,
12230,9947,
12246,9948,
12248,9949,
12257,9950,
12258,9951,
12261,9952,
12262,9953,
12263,9954,
12283,9955,
12293,9956,
12294,9957,
12324,9958,
12325,9959,
12329,9960,
12332,9961,
12334,9962,
12337,9963,
12342,9964,
12348,9965,
12357,9966,
12358,9967,
12375,9968,
12399,9969,
12405,9970,
12412,9971,
12414,9972,
12418,9973,
12421,9974,
12422,9975,
12425,9976,
12426,9977,
12430,9978,
12439,9979,
12443,9980,
12445,9981,
12449,9982,
12451,9983,
12452,9984,
12453,9985,
12454,9986,
12458,9987,
12459,9988,
12461,9989,
12462,9990,
12466,9991,
12475,9992,
12476,9993,
12478,9994,
12479,9995,
12483,9996,
12484,9997,
12485,9998,
12486,9999,
12489,10000,
12490,10001,
12493,10002,
12495,10003,
12497,10004,
12498,10005,
12500,10006,
12502,10007,
12504,10008,
12507,10009,
12513,10010,
12514,10011,
12516,10012,
12517,10013,
12520,10014,
12523,10015,
12524,10016,
12525,10017,
12526,10018,
12527,10019,
12528,10020,
12529,10021,
12530,10022,
12531,10023,
12532,10024,
12533,10025,
12534,10026,
12535,10027,
12546,10028,
12549,10029,
12554,10030,
12558,10031,
12559,10032,
12560,10033,
12562,10034,
12563,10035,
12569,10036,
12570,10037,
12576,10038,
12585,10039,
12588,10040,
12596,10041,
12598,10042,
12607,10043,
12608,10044,
12609,10045,
12610,10046,
12629,10047,
12630,10048,
12631,10049,
12633,10050,
12634,10051,
12635,10052,
12636,10053,
12637,10054,
12638,10055,
12639,10056,
12640,10057,
12643,10058,
12645,10059,
12648,10060,
12650,10061,
12660,10062,
12661,10063,
12663,10064,
12664,10065,
12669,10066,
12671,10067,
12674,10068,
12675,10069,
12676,10070,
12677,10071,
12678,10072,
12679,10073,
12683,10074,
12685,10075,
12688,10076,
12690,10077,
12692,10078,
12702,10079,
12704,10080,
12705,10081,
12706,10082,
12707,10083,
12708,10084,
12709,10085,
12710,10086,
12711,10087,
12716,10088,
12717,10089,
12721,10090,
12722,10091,
12723,10092,
12725,10093,
12728,10094,
12730,10095,
12731,10096,
12732,10097,
12733,10098,
12735,10099,
12736,10100,
12737,10101,
12738,10102,
12739,10103,
12740,10104,
12742,10105,
12743,10106,
12744,10107,
12745,10108,
12746,10109,
12747,10110,
12749,10111,
12752,10112,
12753,10113,
12754,10114,
12755,10115,
12756,10116,
12757,10117,
12758,10118,
12763,10119,
12764,10120,
12765,10121,
12767,10122,
12768,10123,
12769,10124,
12770,10125,
12771,10126,
12774,10127,
12775,10128,
12776,10129,
12777,10130,
12779,10131,
12780,10132,
12781,10133,
12782,10134,
12783,10135,
12784,10136,
12785,10137,
12786,10138,
12787,10139,
12788,10140,
12789,10141,
12791,10142,
12792,10143,
12793,10144,
12794,10145,
12795,10146,
12796,10147,
12797,10148,
12798,10149,
12799,10150,
12800,10151,
12804,10152,
12805,10153,
12808,10154,
12810,10155,
12812,10156,
12813,10157,
12814,10158,
12817,10159,
12818,10160,
12819,10161,
12821,10162,
12822,10163,
12823,10164,
12824,10165,
12825,10166,
12826,10167,
12827,10168,
12828,10169,
12829,10170,
12830,10171,
12832,10172,
12833,10173,
12834,10174,
12836,10175,
12837,10176,
12838,10177,
12839,10178,
12841,10179,
12842,10180,
12843,10181,
12844,10182,
12845,10183,
12846,10184,
12847,10185,
12848,10186,
12849,10187,
12852,10188,
12853,10189,
12854,10190,
12855,10191,
12856,10192,
12857,10193,
12858,10194,
12859,10195,
12860,10196,
12861,10197,
12862,10198,
12863,10199,
12865,10200,
12866,10201,
12867,10202,
12868,10203,
12869,10204,
12871,10205,
12872,10206,
12873,10207,
12874,10208,
12876,10209,
12877,10210,
12878,10211,
12879,10212,
12880,10213,
12881,10214,
12882,10215,
12883,10216,
12884,10217,
12885,10218,
12886,10219,
12887,10220,
12888,10221,
12889,10222,
12890,10223,
12892,10224,
12893,10225,
12894,10226,
12895,10227,
12896,10228,
12897,10229,
12898,10230,
12899,10231,
12900,10232,
12901,10233,
12902,10234,
12903,10235,
12904,10236,
12905,10237,
12906,10238,
12907,10239,
12908,10240,
12909,10241,
12910,10242,
12911,10243,
12912,10244,
12913,10245,
12914,10246,
12915,10247,
12916,10248,
12917,10249,
12918,10250,
12919,10251,
12920,10252,
12921,10253,
12922,10254,
12923,10255,
12924,10256,
12925,10257,
12926,10258,
12927,10259,
12928,10260,
12929,10261,
12930,10262,
12931,10263,
12932,10264,
12933,10265,
12934,10266,
12935,10267,
12936,10268,
12938,10269,
12939,10270,
12940,10271,
12941,10272,
12942,10273,
12943,10274,
12944,10275,
12945,10276,
12946,10277,
12947,10278,
12950,10279,
12951,10280,
12952,10281,
12953,10282,
12954,10283,
12955,10284,
12956,10285,
12957,10286,
12958,10287,
12959,10288,
12960,10289,
12961,10290,
12962,10291,
12963,10292,
12964,10293,
12965,10294,
12966,10295,
12967,10296,
12969,10297,
12970,10298,
12971,10299,
12972,10300,
12973,10301,
12974,10302,
12975,10303,
12976,10304,
12977,10305,
12978,10306,
12979,10307,
12981,10308,
12982,10309,
12983,10310,
12984,10311,
12985,10312,
12986,10313,
12987,10314,
12988,10315,
12989,10316,
12990,10317,
12993,10318,
12994,10319,
12995,10320,
12996,10321,
12997,10322,
12998,10323,
12999,10324,
13000,10325,
13001,10326,
13002,10327,
13003,10328,
13004,10329,
13005,10330,
13006,10331,
13007,10332,
13008,10333,
13009,10334,
13010,10335,
13011,10336,
13012,10337,
13013,10338,
13014,10339,
13015,10340,
13016,10341,
13017,10342,
13018,10343,
13019,10344,
13020,10345,
13022,10346,
13023,10347,
13024,10348,
13025,10349,
13026,10350,
13027,10351,
13028,10352,
13029,10353,
13030,10354,
13031,10355,
13032,10356,
13033,10357,
13034,10358,
13035,10359,
13036,10360,
13037,10361,
13038,10362,
13039,10363,
13040,10364,
13041,10365,
13042,10366,
13043,10367,
13044,10368,
13045,10369,
13046,10370,
13048,10371,
13049,10372,
13050,10373,
13051,10374,
13052,10375,
13053,10376,
13054,10377,
13055,10378,
13056,10379,
13057,10380,
13058,10381,
13059,10382,
13060,10383,
13061,10384,
13062,10385,
13063,10386,
13064,10387,
13065,10388,
13066,10389,
13067,10390,
13068,10391,
13069,10392,
13070,10393,
13071,10394,
13073,10395,
13074,10396,
13076,10397,
13077,10398,
13079,10399,
13080,10400,
13081,10401,
13082,10402,
13083,10403,
13084,10404,
13085,10405,
13086,10406,
13087,10407,
13088,10408,
13089,10409,
13092,10410,
13093,10411,
13094,10412,
13096,10413,
13097,10414,
13099,10415,
13100,10416,
13101,10417,
13102,10418,
13103,10419,
13104,10420,
13105,10421,
13106,10422,
13107,10423,
13108,10424,
13109,10425,
13110,10426,
13111,10427,
13112,10428,
13113,10429,
13114,10430,
13115,10431,
13116,10432,
13117,10433,
13118,10434,
13119,10435,
13120,10436,
13121,10437,
13122,10438,
13123,10439,
13124,10440,
13125,10441,
13126,10442,
13127,10443,
13128,10444,
13129,10445,
13131,10446,
13132,10447,
13134,10448,
13138,10449,
13139,10450,
13140,10451,
13141,10452,
13146,10453,
13147,10454,
13148,10455,
13151,10456,
13152,10457,
13154,10458,
13155,10459,
13156,10460,
13157,10461,
13158,10462,
13159,10463,
13160,10464,
13161,10465,
13162,10466,
13163,10467,
13164,10468,
13165,10469,
13167,10470,
13172,10471,
13173,10472,
13174,10473,
13175,10474,
13176,10475,
13177,10476,
13179,10477,
13180,10478,
13181,10479,
13182,10480,
13183,10481,
13184,10482,
13185,10483,
13186,10484,
13187,10485,
13191,10486,
13193,10487,
13194,10488,
13197,10489,
13198,10490,
13200,10491,
13203,10492,
13204,10493,
13205,10494,
13206,10495,
13207,10496,
13208,10497,
13209,10498,
13210,10499,
13211,10500,
13212,10501,
13213,10502,
13214,10503,
13215,10504,
13216,10505,
13217,10506,
13218,10507,
13219,10508,
13220,10509,
13221,10510,
13222,10511,
13225,10512,
13226,10513,
13227,10514,
13228,10515,
13230,10516,
13231,10517,
13232,10518,
13233,10519,
13234,10520,
13235,10521,
13236,10522,
13237,10523,
13238,10524,
13239,10525,
13241,10526,
13242,10527,
13244,10528,
13245,10529,
13247,10530,
13248,10531,
13250,10532,
13251,10533,
13252,10534,
13253,10535,
13254,10536,
13255,10537,
13256,10538,
13257,10539,
13258,10540,
13260,10541,
13261,10542,
13262,10543,
13263,10544,
13264,10545,
13266,10546,
13267,10547,
13268,10548,
13269,10549,
13270,10550,
13271,10551,
13272,10552,
13273,10553,
13274,10554,
13275,10555,
13276,10556,
13277,10557,
13278,10558,
13279,10559,
13280,10560,
13281,10561,
13283,10562,
13284,10563,
13286,10564,
13287,10565,
13288,10566,
13289,10567,
13290,10568,
13291,10569,
13292,10570,
13293,10571,
13294,10572,
13295,10573,
13296,10574,
13297,10575,
13298,10576,
13299,10577,
13300,10578,
13301,10579,
13302,10580,
13303,10581,
13304,10582,
13305,10583,
13306,10584,
13309,10585,
13310,10586,
13311,10587,
13312,10588,
13313,10589,
13314,10590,
13316,10591,
13317,10592,
13319,10593,
13320,10594,
13321,10595,
13322,10596,
13323,10597,
13324,10598,
13325,10599,
13326,10600,
13327,10601,
13328,10602,
13329,10603,
13330,10604,
13331,10605,
13332,10606,
13333,10607,
13334,10608,
13335,10609,
13336,10610,
13337,10611,
13338,10612,
13339,10613,
13340,10614,
13341,10615,
13342,10616,
13344,10617,
13347,10618,
13348,10619,
13349,10620,
13350,10621,
13351,10622,
13352,10623,
13354,10624,
13355,10625,
13356,10626,
13357,10627,
13358,10628,
13359,10629,
13360,10630,
13361,10631,
13362,10632,
13363,10633,
13365,10634,
13366,10635,
13367,10636,
13368,10637,
13369,10638,
13370,10639,
13371,10640,
13372,10641,
13373,10642,
13376,10643,
13377,10644,
13378,10645,
13381,10646,
13382,10647,
13383,10648,
13384,10649,
13385,10650,
13387,10651,
13388,10652,
13389,10653,
13391,10654,
13392,10655,
13393,10656,
13394,10657,
13397,10658,
13398,10659,
13400,10660,
13401,10661,
13402,10662,
13403,10663,
13404,10664,
13405,10665,
13406,10666,
13407,10667,
13408,10668,
13410,10669,
13411,10670,
13412,10671,
13413,10672,
13414,10673,
13415,10674,
13416,10675,
13417,10676,
13418,10677,
13420,10678,
13421,10679,
13422,10680,
13423,10681,
13424,10682,
13425,10683,
13426,10684,
13427,10685,
13428,10686,
13429,10687,
13430,10688,
13431,10689,
13432,10690,
13433,10691,
13434,10692,
13435,10693,
13436,10694,
13437,10695,
13438,10696,
13439,10697,
13440,10698,
13441,10699,
13442,10700,
13443,10701,
13444,10702,
13445,10703,
13447,10704,
13448,10705,
13449,10706,
13450,10707,
13452,10708,
13453,10709,
13454,10710,
13455,10711,
13456,10712,
13457,10713,
13458,10714,
13459,10715,
13460,10716,
13462,10717,
13463,10718,
13464,10719,
13465,10720,
13466,10721,
13467,10722,
13468,10723,
13469,10724,
13470,10725,
13471,10726,
13472,10727,
13474,10728,
13475,10729,
13476,10730,
13478,10731,
13479,10732,
13480,10733,
13481,10734,
13482,10735,
13483,10736,
13484,10737,
13487,10738,
13488,10739,
13489,10740,
13490,10741,
13491,10742,
13492,10743,
13493,10744,
13495,10745,
13499,10746,
13500,10747,
13501,10748,
13502,10749,
13503,10750,
13504,10751,
13505,10752,
13506,10753,
13507,10754,
13508,10755,
13510,10756,
13511,10757,
13512,10758,
13513,10759,
13514,10760,
13516,10761,
13518,10762,
13519,10763,
13520,10764,
13521,10765,
13522,10766,
13523,10767,
13524,10768,
13526,10769,
13527,10770,
13528,10771,
13529,10772,
13530,10773,
13531,10774,
13532,10775,
13533,10776,
13534,10777,
13535,10778,
13536,10779,
13537,10780,
13538,10781,
13539,10782,
13540,10783,
13541,10784,
13542,10785,
13545,10786,
13546,10787,
13547,10788,
13549,10789,
13550,10790,
13554,10791,
13555,10792,
13556,10793,
13557,10794,
13558,10795,
13559,10796,
13560,10797,
13562,10798,
13563,10799,
13564,10800,
13565,10801,
13566,10802,
13567,10803,
13568,10804,
13569,10805,
13570,10806,
13571,10807,
13572,10808,
13573,10809,
13574,10810,
13575,10811,
13576,10812,
13577,10813,
13578,10814,
13579,10815,
13580,10816,
13581,10817,
13582,10818,
13583,10819,
13585,10820,
13586,10821,
13587,10822,
13588,10823,
13589,10824,
13590,10825,
13591,10826,
13592,10827,
13594,10828,
13595,10829,
13596,10830,
13597,10831,
13598,10832,
13599,10833,
13601,10834,
13603,10835,
13604,10836,
13606,10837,
13607,10838,
13608,10839,
13609,10840,
13610,10841,
13611,10842,
13612,10843,
13613,10844,
13616,10845,
13617,10846,
13618,10847,
13619,10848,
13620,10849,
13621,10850,
13622,10851,
13623,10852,
13624,10853,
13625,10854,
13626,10855,
13627,10856,
13628,10857,
13629,10858,
13630,10859,
13632,10860,
13633,10861,
13634,10862,
13635,10863,
13636,10864,
13637,10865,
13638,10866,
13639,10867,
13640,10868,
13641,10869,
13642,10870,
13643,10871,
13644,10872,
13645,10873,
13646,10874,
13647,10875,
13648,10876,
13650,10877,
13651,10878,
13652,10879,
13653,10880,
13654,10881,
13655,10882,
13656,10883,
13657,10884,
13658,10885,
13659,10886,
13661,10887,
13662,10888,
13663,10889,
13664,10890,
13665,10891,
13666,10892,
13667,10893,
13668,10894,
13669,10895,
13670,10896,
13671,10897,
13675,10898,
13676,10899,
13677,10900,
13680,10901,
13681,10902,
13682,10903,
13683,10904,
13686,10905,
13687,10906,
13688,10907,
13689,10908,
13691,10909,
13692,10910,
13693,10911,
13694,10912,
13697,10913,
13699,10914,
13700,10915,
13701,10916,
13702,10917,
13703,10918,
13704,10919,
13705,10920,
13706,10921,
13709,10922,
13710,10923,
13711,10924,
13712,10925,
13713,10926,
13714,10927,
13715,10928,
13716,10929,
13717,10930,
13718,10931,
13719,10932,
13720,10933,
13721,10934,
13722,10935,
13724,10936,
13726,10937,
13727,10938,
13728,10939,
13729,10940,
13730,10941,
13731,10942,
13733,10943,
13735,10944,
13739,10945,
13740,10946,
13741,10947,
13742,10948,
13743,10949,
13744,10950,
13748,10951,
13749,10952,
13750,10953,
13751,10954,
13752,10955,
13753,10956,
13754,10957,
13755,10958,
13757,10959,
13761,10960,
13762,10961,
13763,10962,
13766,10963,
13767,10964,
13768,10965,
13771,10966,
13773,10967,
13774,10968,
13775,10969,
13776,10970,
13777,10971,
13778,10972,
13779,10973,
13780,10974,
13781,10975,
13782,10976,
13784,10977,
13785,10978,
13786,10979,
13788,10980,
13789,10981,
13790,10982,
13791,10983,
13792,10984,
13793,10985,
13795,10986,
13797,10987,
13798,10988,
13799,10989,
13800,10990,
13801,10991,
13802,10992,
13803,10993,
13804,10994,
13805,10995,
13807,10996,
13808,10997,
13809,10998,
13810,10999,
13811,11000,
13812,11001,
13814,11002,
13815,11003,
13816,11004,
13817,11005,
13818,11006,
13819,11007,
13820,11008,
13821,11009,
13822,11010,
13823,11011,
13824,11012,
13827,11013,
13828,11014,
13830,11015,
13831,11016,
13832,11017,
13833,11018,
13834,11019,
13835,11020,
13836,11021,
13838,11022,
13840,11023,
13841,11024,
13842,11025,
13843,11026,
13844,11027,
13846,11028,
13847,11029,
13848,11030,
13849,11031,
13850,11032,
13851,11033,
13852,11034,
13853,11035,
13854,11036,
13855,11037,
13856,11038,
13857,11039,
13858,11040,
13859,11041,
13860,11042,
13861,11043,
13862,11044,
13863,11045,
13864,11046,
13865,11047,
13866,11048,
13868,11049,
13869,11050,
13870,11051,
13871,11052,
13872,11053,
13873,11054,
13874,11055,
13875,11056,
13876,11057,
13877,11058,
13878,11059,
13879,11060,
13880,11061,
13881,11062,
13882,11063,
13884,11064,
13885,11065,
13886,11066,
13887,11067,
13888,11068,
13889,11069,
13890,11070,
13891,11071,
13892,11072,
13893,11073,
13894,11074,
13895,11075,
13896,11076,
13897,11077,
13898,11078,
13899,11079,
13900,11080,
13901,11081,
13902,11082,
13903,11083,
13904,11084,
13905,11085,
13906,11086,
13907,11087,
13908,11088,
13909,11089,
13910,11090,
13911,11091,
13912,11092,
13913,11093,
13914,11094,
13916,11095,
13917,11096,
13918,11097,
13920,11098,
13921,11099,
13922,11100,
13923,11101,
13924,11102,
13925,11103,
13927,11104,
13928,11105,
13929,11106,
13930,11107,
13931,11108,
13932,11109,
13933,11110,
13934,11111,
13935,11112,
13937,11113,
13938,11114,
13939,11115,
13940,11116,
13941,11117,
13942,11118,
13944,11119,
13945,11120,
13946,11121,
13947,11122,
13948,11123,
13949,11124,
13950,11125,
13951,11126,
13952,11127,
13953,11128,
13954,11129,
13955,11130,
13956,11131,
13957,11132,
13958,11133,
13959,11134,
13960,11135,
13961,11136,
13962,11137,
13963,11138,
13964,11139,
13965,11140,
13966,11141,
13967,11142,
13968,11143,
13969,11144,
13970,11145,
13971,11146,
13972,11147,
13973,11148,
13975,11149,
13976,11150,
13977,11151,
13978,11152,
13979,11153,
13980,11154,
13981,11155,
13982,11156,
13983,11157,
13984,11158,
13985,11159,
13986,11160,
13987,11161,
13988,11162,
13989,11163,
13990,11164,
13991,11165,
13992,11166,
13993,11167,
13994,11168,
13995,11169,
13996,11170,
13997,11171,
13998,11172,
13999,11173,
14000,11174,
14001,11175,
14002,11176,
14003,11177,
14004,11178,
14005,11179,
14006,11180,
14007,11181,
14008,11182,
14009,11183,
14010,11184,
14011,11185,
14012,11186,
14013,11187,
14014,11188,
14016,11189,
14017,11190,
14018,11191,
14019,11192,
14020,11193,
14021,11194,
14023,11195,
14024,11196,
14025,11197,
14026,11198,
14029,11199,
14030,11200,
14031,11201,
14032,11202,
14033,11203,
14034,11204,
14035,11205,
14037,11206,
14039,11207,
14040,11208,
14041,11209,
14042,11210,
14045,11211,
14046,11212,
14047,11213,
14048,11214,
14049,11215,
14050,11216,
14051,11217,
14052,11218,
14053,11219,
14054,11220,
14055,11221,
14056,11222,
14057,11223,
14058,11224,
14059,11225,
14060,11226,
14061,11227,
14062,11228,
14063,11229,
14064,11230,
14065,11231,
14066,11232,
14067,11233,
14068,11234,
14069,11235,
14070,11236,
14071,11237,
14073,11238,
14074,11239,
14075,11240,
14076,11241,
14078,11242,
14079,11243,
14080,11244,
14081,11245,
14082,11246,
14083,11247,
14084,11248,
14085,11249,
14086,11250,
14087,11251,
14088,11252,
14089,11253,
14090,11254,
14091,11255,
14092,11256,
14093,11257,
14094,11258,
14095,11259,
14096,11260,
14097,11261,
14098,11262,
14099,11263,
14100,11264,
14102,11265,
14104,11266,
14106,11267,
14108,11268,
14109,11269,
14110,11270,
14111,11271,
14112,11272,
14114,11273,
14115,11274,
14116,11275,
14118,11276,
14119,11277,
14121,11278,
14122,11279,
14123,11280,
14124,11281,
14126,11282,
14128,11283,
14129,11284,
14130,11285,
14131,11286,
14133,11287,
14134,11288,
14137,11289,
14138,11290,
14139,11291,
14140,11292,
14142,11293,
14145,11294,
14146,11295,
14147,11296,
14149,11297,
14150,11298,
14151,11299,
14152,11300,
14153,11301,
14155,11302,
14157,11303,
14159,11304,
14160,11305,
14161,11306,
14162,11307,
14163,11308,
14165,11309,
14167,11310,
14168,11311,
14169,11312,
14171,11313,
14172,11314,
14174,11315,
14177,11316,
14178,11317,
14179,11318,
14180,11319,
14181,11320,
14183,11321,
14184,11322,
14185,11323,
14186,11324,
14187,11325,
14188,11326,
14189,11327,
14192,11328,
14193,11329,
14194,11330,
14195,11331,
14197,11332,
14198,11333,
14199,11334,
14201,11335,
14203,11336,
14207,11337,
14208,11338,
14209,11339,
14211,11340,
14213,11341,
14214,11342,
14216,11343,
14217,11344,
14218,11345,
14219,11346,
14220,11347,
14221,11348,
14222,11349,
14223,11350,
14224,11351,
14226,11352,
14227,11353,
14229,11354,
14230,11355,
14231,11356,
14232,11357,
14234,11358,
14236,11359,
14237,11360,
14238,11361,
14239,11362,
14240,11363,
14241,11364,
14243,11365,
14245,11366,
14246,11367,
14247,11368,
14248,11369,
14249,11370,
14250,11371,
14252,11372,
14253,11373,
14254,11374,
14255,11375,
14256,11376,
14257,11377,
14258,11378,
14261,11379,
14262,11380,
14263,11381,
14264,11382,
14266,11383,
14268,11384,
14272,11385,
14274,11386,
14275,11387,
14278,11388,
14279,11389,
14280,11390,
14281,11391,
14282,11392,
14283,11393,
14284,11394,
14285,11395,
14286,11396,
14287,11397,
14288,11398,
14289,11399,
14290,11400,
14291,11401,
14292,11402,
14293,11403,
14294,11404,
14295,11405,
14296,11406,
14297,11407,
14298,11408,
14299,11409,
14300,11410,
14301,11411,
14302,11412,
14303,11413,
14304,11414,
14305,11415,
14306,11416,
14307,11417,
14309,11418,
14310,11419,
14311,11420,
14313,11421,
14314,11422,
14315,11423,
14316,11424,
14317,11425,
14318,11426,
14319,11427,
14320,11428,
14322,11429,
14324,11430,
14325,11431,
